"Platform Registration ID","Account: Account ID","Login Number","Server Name","Account Type","Client Group Name","Status","Currency","Leverage","Swap Free"
"a0AOj00000AVWnW","001Oj00000dNneH","39290355","TriveInvest-MT5-Live","Classic","real\IB\Classic-Fixed-SwapFreeB-SO40","Enabled","USD","400","Ya"
"a0AOj00000AVg6r","001Oj00000dODNS","39290378","TriveInvest-MT5-Live","Classic","real\IB\Classic-Fixed-SwapFree-SO40","Enabled","USD","400","Ya"
"a0AOj00000AYS7N","001Oj00000dgiW4","39291210","TriveInvest-MT5-Live","Classic","real\IB\Classic-FixedB-SO40","Enabled","USD","400","Tidak"
"a0AOj00000AZWDo","001Oj00000dcKto","39291032","TriveInvest-MT5-Live","Classic","real\IB\Classic-Fixed-SwapFree30C2SO40-NME","Enabled","USD","400","Ya"
"a0AOj00000AZX3O","001Oj00000dcdgJ","39291057","TriveInvest-MT5-Live","Classic","real\IB\Classic-Fixed-SwapFreeB-SO20-NME","Enabled","USD","200","Ya"
"a0AOj00000AeU86","001Oj00000e2abU","39292764","TriveInvest-MT5-Live","Classic","real\IB\Classic-FixedB-SO100","Enabled","USD","1000","Tidak"
"a0AOj00000AhOm5","001Oj00000dqsaZ","39291958","TriveInvest-MT5-Live","Classic","real\IB\Classic-Fixed-SwapFreeJKT2-SO100","Enabled","USD","1000","Ya"
"a0AOj00000AhSrJ","001Oj00000dqtl9","39291982","TriveInvest-MT5-Live","Classic","real\IB\Classic-Fixed-SwapFree-SO40","Enabled","USD","400","Ya"
"a0AOj00000AhXcT","001Oj00000dr1aj","39292011","TriveInvest-MT5-Live","Classic","real\IB\Classic-Fixed-SwapFreeJKT2-SO20","Enabled","USD","200","Ya"
"a0AOj00000Ajgjh","001Oj00000dxGv7","39292396","TriveInvest-MT5-Live","Classic","real\GKB\Classic-Fixed-SwapFreeJKT2-SO100","Enabled","USD","1000","Ya"
"a0AOj00000AlecA","001Oj00000e2VFC","39292752","TriveInvest-MT5-Live","Classic","real\IB\Classic-FixedJKT2-SO40","Enabled","USD","400","Tidak"
"a0AOj00000Am8rx","001Oj00000e5Oh5","39292929","TriveInvest-MT5-Live","Classic","real\IB\Classic-Fixed-SwapFreeJKT2-SO40","Enabled","USD","400","Ya"
"a0AOj00000AoRth","001Oj00000eA8IM","39293131","TriveInvest-MT5-Live","Classic","real\IB\Classic-FixedJKT2-SO40","Enabled","USD","400","Tidak"
"a0AOj00000AoV4T","001Oj00000eB1Ra","39293153","TriveInvest-MT5-Live","Classic","real\IB\Classic-FixedJKT2-SO40","Enabled","USD","400","Tidak"
"a0AOj00000ArHRZ","001Oj00000eITJC","39293529","TriveInvest-MT5-Live","Classic","real\GKB\Classic-FixedJKT2-SO100","Enabled","USD","1000","Tidak"
"a0AOj00000ArNlV","001Oj00000eNs5W","39293619","TriveInvest-MT5-Live","Classic-Gold","real\IB\Classic-Fixed-GoldPromoJKT2-SO40","Enabled","USD","400","Tidak"
"a0AOj00000AviL8","001Oj00000edHoN","39293949","TriveInvest-MT5-Live","Classic","real\IB\Classic-Fixed-SwapFreeJKT2-SO40","Enabled","USD","400","Ya"
"a0AOj00000Avp9h","001Oj00000ecLFj","39293938","TriveInvest-MT5-Live","Classic Gold","real\IB\Classic-Fixed-GoldPromo-SwapFreeJKT2-SO40","Enabled","USD","400","Ya"
"a0AOj00000AwHab","001Oj00000ebevV","39293917","TriveInvest-MT5-Live","Classic","real\IB\Classic-Fixed-SwapFreeJKT2-SO40","Enabled","USD","400","Ya"
"a0AOj00000AwevN","001Oj00000edg6r","39293950","TriveInvest-MT5-Live","Classic","real\IB\Classic-FixedJKT2-SO100","Enabled","USD","1000","Tidak"
"a0AOj00000AyFXv","001Oj00000eiIn0","39294069","TriveInvest-MT5-Live","Classic","real\IB\Classic-Fixed-SwapFree-SO40","Enabled","USD","400","Ya"
"a0AOj00000AyHrS","001Oj00000ehrrf","39294055","TriveInvest-MT5-Live","Classic","real\IB\Classic-Fixed-SwapFree-SO40","Enabled","USD","400","Ya"
"a0AOj00000AyKqv","001Oj00000eifOb","39294074","TriveInvest-MT5-Live","Classic-Gold","real\IB\Classic-Fixed-GoldPromo-JKTSO40","Enabled","USD","400","Tidak"
"a0AOj00000Ayjm5","001Oj00000ekCQa","39294105","TriveInvest-MT5-Live","Classic","real\IB\Classic-Fixed-SwapFree-SO40","Enabled","USD","400","Ya"
"a0AOj00000B0Der","001Oj00000erSLj","39294328","TriveInvest-MT5-Live","Classic-Gold","real\IB\Classic-Fixed-GoldPromoJKT2-SO40","Enabled","USD","400","Tidak"
"a0AOj00000B0fUf","001Oj00000erfKj","39294338","TriveInvest-MT5-Live","Classic","real\IB\Classic-Fixed-SwapFreeJKT2-SO100","Enabled","USD","1000","Ya"
"a0AOj00000B1Knx","001Oj00000esCrZ","39294348","TriveInvest-MT5-Live","Classic","real\IB\Classic-Fixed-SwapFree-SO40","Enabled","USD","400","Ya"
"a0AOj00000B37TF","001Oj00000eysT9","39294548","TriveInvest-MT5-Live","Classic","real\GKB\Classic-Fixed-SwapFreeJKT2-SO40","Enabled","USD","400","Ya"
"a0AOj00000B3aqD","001Oj00000f0Ia5","39294590","TriveInvest-MT5-Live","Classic","real\IB\Classic-Fixed-SwapFree-SO40","Enabled","USD","400","Ya"
"a0AOj00000B4G33","001Oj00000f5w8d","39294793","TriveInvest-MT5-Live","Classic","real\GKB\Classic-Fixed","Enabled","USD","100","Tidak"
"a0AOj00000B53tN","001Oj00000f7RnS","39294822","TriveInvest-MT5-Live","Classic","real\IB\Classic-Fixed-SwapFreeB-SO40","Enabled","USD","400","Ya"
"a0AOj00000B5BFp","001Oj00000f6k2A","39294811","TriveInvest-MT5-Live","Classic","real\IB\Classic-Fixed-SwapFreeMDN-SO40","Enabled","USD","400","Ya"
"a0AOj00000BBBEj","001Oj00000fSLhw","39295492","TriveInvest-MT5-Live","Classic","real\GKB\Classic-Fixed-SwapFree-SO100","Enabled","USD","1000","Ya"
"a0AOj00000BBVqA","001Oj00000fUu1x","39295552","TriveInvest-MT5-Live","Classic","real\IB\Classic-Fixed-SwapFree-SO40","Enabled","USD","400","Ya"
"a0AOj00000BC69l","001Oj00000fYk5g","39295656","TriveInvest-MT5-Live","Classic","real\IB\Classic-Fixed-SwapFreeJKT2-SO40","Enabled","USD","400","Ya"
"a0AOj00000BC961","001Oj00000fYokp","39295671","TriveInvest-MT5-Live","Classic","real\IB\Classic-Fixed-SwapFreeJKT2-SO40","Enabled","USD","400","Ya"
"a0AOj00000BDdI9","001Oj00000fd1EP","39295771","TriveInvest-MT5-Live","Classic","real\IB\Classic-FixedJKT2-SO40","Enabled","USD","400","Tidak"
"a0AOj00000BEqQD","001Oj00000fgFFz","39295854","TriveInvest-MT5-Live","Classic","real\IB\Classic-Fixed-SwapFree-SO100","Enabled","USD","1000","Ya"
"a0AOj00000BF7Av","001Oj00000fi1Tq","39295909","TriveInvest-MT5-Live","Classic","real\IB\Classic-Fixed-SwapFreeJKT2-SO100","Enabled","USD","1000","Ya"
"a0AOj00000BF7dx","001Oj00000fhnac","39295906","TriveInvest-MT5-Live","Classic","real\GKB\Classic-Fixed-SO100","Enabled","USD","1000","Tidak"
"a0AOj00000BFK89","001Oj00000fjO8D","39295937","TriveInvest-MT5-Live","Classic","real\GKB\Classic-Fixed-SwapFreeJKT2-SO40","Enabled","USD","400","Ya"
"a0AOj00000BFjRV","001Oj00000fk5gD","39295948","TriveInvest-MT5-Live","Classic","real\GKB\Classic-Fixed-SwapFree-SO100","Enabled","USD","1000","Ya"
"a0AOj00000BFpBx","001Oj00000fkTc6","39295955","TriveInvest-MT5-Live","Classic","real\IB\Classic-FixedJKT2-SO20","Enabled","USD","200","Tidak"
"a0AOj00000BGo8z","001Oj00000fp2zU","39296086","TriveInvest-MT5-Live","Classic","real\IB\Classic-Fixed-SwapFreeJKT2-SO100","Enabled","USD","1000","Ya"
"a0AOj00000BGs2v","001Oj00000fpW9V","39296094","TriveInvest-MT5-Live","Classic","real\GKB\Classic-Fixed-SO100","Enabled","USD","1000","Tidak"
"a0AOj00000BIExR","001Oj00000fuyQ6","39296201","TriveInvest-MT5-Live","Classic","real\GKB\Classic-Fixed-SwapFreeJKT2-SO40","Enabled","USD","400","Ya"
"a0AOj00000BIY6X","001Oj00000fwM3l","39296234","TriveInvest-MT5-Live","Classic","real\GKB\Classic-Fixed-SO40","Enabled","USD","400","Tidak"
"a0AOj00000BIZqb","001Oj00000fxALa","39296257","TriveInvest-MT5-Live","Classic","real\IB\Classic-FixedJKT2-SO100","Enabled","USD","1000","Tidak"
"a0AOj00000BL3e5","001Oj00000g4SiL","39296550","TriveInvest-MT5-Live","Classic","real\GKB\Classic-Fixed-SwapFree-SO100","Enabled","USD","1000","Ya"
"a0AOj00000BL3nl","001Oj00000g6jVJ","39296601","TriveInvest-MT5-Live","Classic","real\GKB\Classic-Fixed","Enabled","USD","100","Tidak"
"a0AOj00000BL5BF","001Oj00000g712Q","39296607","TriveInvest-MT5-Live","Classic","real\IB\Classic-Fixed-SwapFreeMDN-SO20","Enabled","USD","200","Ya"
"a0AOj00000BLEZV","001Oj00000g66qY","39296590","TriveInvest-MT5-Live","Classic","real\IB\Classic-FixedJKT2","Enabled","USD","100","Tidak"
"a0AOj00000BMyGv","001Oj00000gCfYs","39296742","TriveInvest-MT5-Live","Classic","real\GKB\Classic-Fixed-SwapFree-SO100","Enabled","USD","1000","Ya"
"a0AOj00000BN63B","001Oj00000gConI","39296747","TriveInvest-MT5-Live","Classic","real\IB\Classic-FixedJKT2-SO100","Enabled","USD","1000","Tidak"
"a0AOj00000BORNL","001Oj00000gIPCf","39296899","TriveInvest-MT5-Live","Classic","real\GKB\Classic-Fixed-SwapFree-SO100","Enabled","USD","1000","Ya"
"a0AOj00000BORwo","001Oj00000gIC7Q","39296887","TriveInvest-MT5-Live","Classic","real\IB\Classic-Fixed-SwapFree-SO40","Enabled","USD","400","Ya"
"a0AOj00000BPAyj","001Oj00000gLd1P","39296970","TriveInvest-MT5-Live","Classic","real\IB\Classic-FixedJKT2-SO100","Enabled","USD","1000","Tidak"
"a0AOj00000BQAlN","001Oj00000gQ4Xg","39297081","TriveInvest-MT5-Live","Classic-Gold","real\GKB\Classic-Fixed-GoldPromo-SwapFree-JKT-SO100-NME","Enabled","USD","100","Ya"
"a0AOj00000BSatR","001Oj00000gg6IX","39297492","TriveInvest-MT5-Live","Classic","real\IB\Classic-Fixed-SO100","Enabled","USD","1000","Tidak"
"a0AOj00000BTzOL","001Oj00000gg3qv","39297485","TriveInvest-MT5-Live","Classic","real\IB\Classic-Fixed-SwapFree-SO100","Enabled","USD","1000","Ya"
"a0AOj00000BUZjZ","001Oj00000ghdkH","39297546","TriveInvest-MT5-Live","Classic","real\IB\Classic-Fixed-SwapFreeJKT2-SO100","Enabled","USD","1000","Ya"
"a0AOj00000BWBEv","001Oj00000gnZSf","39297710","TriveInvest-MT5-Live","Premium","real\GKB\Premium-Zero-Variable-SwapFree-SO100-NME","Enabled","USD","100","Ya"
"a0AOj00000BXofd","001Oj00000gtlXa","39297850","TriveInvest-MT5-Live","Classic","real\IB\Classic-FixedJKT2-SO100","Enabled","USD","1000","Tidak"
"a0AOj00000BXpOp","001Oj00000gtoCF","39297856","TriveInvest-MT5-Live","Classic","real\GKB\Classic-Fixed-SwapFree-SO100","Enabled","USD","1000","Ya"
"a0AOj00000BY22f","001Oj00000gv0xZ","39297870","TriveInvest-MT5-Live","Classic","real\IB\Classic-FixedJKT2-SO100","Enabled","USD","1000","Tidak"
"a0AOj00000BZPoP","001Oj00000h0gMo","39298018","TriveInvest-MT5-Live","Classic-Gold","real\IB\Classic-Fixed-GoldPromo-JKTSO40","Enabled","USD","400","Tidak"
"a0AOj00000BZWOT","001Oj00000h1Cfy","39298065","TriveInvest-MT5-Live","Classic","real\IB\Classic-Fixed-SwapFreeB-SO40","Enabled","USD","400","Ya"
"a0AOj00000BbWk9","001Oj00000hA1LS","39298279","TriveInvest-MT5-Live","Classic","real\IB\Classic-Fixed-SwapFreeJKT2-SO100","Enabled","USD","1000","Ya"
"a0AOj00000BckEn","001Oj00000hIS9z","39298620","TriveInvest-MT5-Live","Classic","real\IB\Classic-Fixed-SwapFree-SO100","Enabled","USD","1000","Ya"
"a0AOj00000Be7Z8","001Oj00000hWgOM","39299037","TriveInvest-MT5-Live","Classic","real\IB\Classic-Fixed-SwapFree-SO100","Enabled","USD","1000","Ya"
"a0AOj00000BfdyL","001Oj00000hV5Z3","39298991","TriveInvest-MT5-Live","Classic","real\IB\Classic-Fixed-SwapFree-SO40","Enabled","USD","400","Ya"
"a0AOj00000BhXX4","001Oj00000hVwS2","39299014","TriveInvest-MT5-Live","Classic-Gold","real\GKB\Classic-Fixed-GoldPromo-JKT-SO40","Enabled","USD","400","Tidak"
"a0AOj00000BiIsX","001Oj00000hc459","39299196","TriveInvest-MT5-Live","Classic","real\IB\Classic-FixedB-SO40","Enabled","USD","400","Tidak"
"a0AOj00000Bj5d7","001Oj00000hc4jP","39299189","TriveInvest-MT5-Live","Classic","real\IB\Classic-FixedB-SO100","Enabled","USD","1000","Tidak"
"a0AOj00000BjUYH","001Oj00000hdygJ","39299239","TriveInvest-MT5-Live","Classic","real\IB\Classic-Fixed-SwapFreeJKT2-SO40","Enabled","USD","400","Ya"
"a0AOj00000BkfD8","001Oj00000hix23","39299357","TriveInvest-MT5-Live","Classic","real\GKB\Classic-Fixed-SO100","Enabled","USD","1000","Tidak"
"a0AOj00000Bl1AP","001Oj00000hjFOm","39299377","TriveInvest-MT5-Live","Classic","real\IB\Classic-FixedB-SO20","Enabled","USD","200","Tidak"
"a0AOj00000BlJs5","001Oj00000hkM88","39299395","PTGlobalKapitalInv-MT5-Live","Classic","real\GKB\Classic-Fixed-SwapFree-Test","Enabled","USD","400","Ya"
"a0AOj00000BlKTB","001Oj00000hkj7p","39299402","TriveInvest-MT5-Live","Classic","real\IB\Classic-FixedB-SO40","Enabled","USD","400","Tidak"
"a0AOj00000BlUU9","001Oj00000hrRUL","39299691","TriveInvest-MT5-Live","Classic","real\IB\Classic-Fixed-SwapFreeB-SO40","Enabled","USD","400","Ya"
"a0AOj00000Bm6zF","001Oj00000hrVg4","39299697","TriveInvest-MT5-Live","Classic","real\IB\Classic-FixedB-SO40","Enabled","USD","400","Tidak"
"a0AOj00000Bnb0B","001Oj00000hrZ6y","39299703","TriveInvest-MT5-Live","Classic","real\IB\Classic-Fixed-SwapFree-SO40","Enabled","USD","400","Ya"
"a0AOj00000Bneyr","001Oj00000hxcJp","39299843","TriveInvest-MT5-Live","Classic","real\IB\Classic-Fixed-SwapFreeMDN-SO100","Enabled","USD","1000","Ya"
"a0AOj00000Bnpz7","001Oj00000hxR0E","39299839","TriveInvest-MT5-Live","Classic","real\IB\Classic-FixedJKT2-SO100","Enabled","USD","1000","Tidak"
"a0AOj00000Bo1oz","001Oj00000htEuQ","39299774","PTGlobalKapitalInv-MT5-Live","Classic","real\IB\Classic-FixedB-SO100","Enabled","USD","1000","Tidak"
"a0AOj00000BoAqf","001Oj00000htwXF","39299767","TriveInvest-MT5-Live","Classic","real\IB\Classic-FixedB-SO40","Enabled","USD","400","Tidak"
"a0AOj00000BpRvt","001Oj00000hyGfU","39299878","TriveInvest-MT5-Live","Classic","real\IB\Classic-Fixed-SO100","Enabled","USD","1000","Tidak"
"a0AOj00000BpTWH","001Oj00000hyRkZ","39299882","TriveInvest-MT5-Live","Classic","real\IB\Classic-FixedJKT2-SO100","Enabled","USD","1000","Tidak"
"a0AOj00000BqKE1","001Oj00000i3DSW","39299996","TriveInvest-MT5-Live","Classic","real\IB\Classic-Fixed-SwapFreeB-SO40","Enabled","USD","400","Ya"
"a0AOj00000BqlXZ","001Oj00000i36h7","39299990","TriveInvest-MT5-Live","Classic","real\IB\Classic-Fixed-SwapFreeB-SO40","Enabled","USD","400","Ya"
"a0AOj00000BqlhF","001Oj00000i5iTn","39300087","TriveInvest-MT5-Live","Classic","real\IB\Classic-Fixed-SwapFreeSBY-SO40","Enabled","USD","400","Ya"
"a0AOj00000BqtLS","001Oj00000i4Wft","39300059","TriveInvest-MT5-Live","Classic","real\IB\Classic-FixedB-SO40","Enabled","USD","400","Tidak"
"a0AOj00000BqvQT","001Oj00000i5pgV","39300110","TriveInvest-MT5-Live","Classic","real\IB\Classic-FixedJKT2-SO100","Enabled","USD","1000","Tidak"
"a0AOj00000BrE3L","001Oj00000i52Xi","39300072","TriveInvest-MT5-Live","Classic","real\IB\Classic-Fixed-SwapFreeB-SO40","Enabled","USD","400","Ya"
"a0AOj00000BrdEb","001Oj00000i5oqu","39300103","TriveInvest-MT5-Live","Classic","real\IB\Classic-Fixed-SwapFreeJKT2-SO100","Enabled","USD","1000","Ya"
"a0AOj00000Bt1y1","001Oj00000iAD9G","39300217","TriveInvest-MT5-Live","Classic","real\IB\Classic-Fixed-SwapFree-SO40","Enabled","USD","400","Ya"
"a0AOj00000BtGLx","001Oj00000iCMRf","39300266","TriveInvest-MT5-Live","Classic","real\IB\Classic-FixedJKT2-SO100","Enabled","USD","1000","Tidak"
"a0AOj00000BuHMQ","001Oj00000iEqGp","39300342","TriveInvest-MT5-Live","Classic","real\IB\Classic-Fixed-SwapFreeJKT2-SO40","Enabled","USD","400","Ya"
"a0AOj00000BuNhx","001Oj00000iEkut","39300345","TriveInvest-MT5-Live","Classic","real\GKB\Premium-Zero-Variable-SwapFree","Enabled","USD","100","Ya"
"a0AOj00000BvEMV","001Oj00000iPoyA","39300700","TriveInvest-MT5-Live","Classic","real\GKB\Classic-Fixed-SO100","Enabled","USD","1000","Tidak"
"a0AOj00000Bvilx","001Oj00000iOaHA","39300668","TriveInvest-MT5-Live","Classic-Gold","real\GKB\Classic-Fixed-GoldPromo-SwapFree-JKT-SO40","Enabled","USD","400","Ya"
"a0AOj00000Bvjjd","001Oj00000iNOtD","39300624","TriveInvest-MT5-Live","Classic","real\IB\Classic-Fixed-SwapFreeB-SO100","Enabled","USD","1000","Ya"
"a0AOj00000BxD9N","001Oj00000iNbbu","39300627","TriveInvest-MT5-Live","Classic-Gold","real\IB\Classic-Fixed-GoldPromo-SwapFree-JKTSO40","Enabled","USD","400","Ya"
"a0AOj00000BxDKl","001Oj00000iThmj","39300838","TriveInvest-MT5-Live","Classic","real\IB\Classic-FixedJKT2-SO100","Enabled","USD","1000","Tidak"
"a0AOj00000BxDvl","001Oj00000iOQo3","39300654","TriveInvest-MT5-Live","Classic","real\IB\Classic-Fixed-SwapFreeJKT2-SO100","Enabled","USD","1000","Ya"
"a0AOj00000BxJzc","001Oj00000iO1Xw","39300640","TriveInvest-MT5-Live","Classic","real\IB\Classic-Fixed-SwapFree-SO40","Enabled","USD","400","Ya"
"a0AOj00000BxP2T","001Oj00000iOiL7","39300661","TriveInvest-MT5-Live","Premium","real\GKB\Premium-Zero-Variable-SwapFree-SO40","Enabled","USD","400","Ya"
"a0AOj00000BxPLp","001Oj00000iPeM5","39300694","TriveInvest-MT5-Live","Classic","real\IB\Classic-Fixed-SwapFree-SO100","Enabled","USD","1000","Ya"
"a0AOj00000Bxcfd","001Oj00000iTO47","39300806","TriveInvest-MT5-Live","Classic","real\GKB\Classic-Fixed-SwapFree-SO40","Enabled","USD","400","Ya"
"a0AOj00000Bxl2z","001Oj00000iPnAn","39300699","TriveInvest-MT5-Live","Classic-Gold","real\IB\Classic-Fixed-GoldPromo-SwapFree-JKTSO40","Enabled","USD","400","Ya"
"a0AOj00000Byp7l","001Oj00000iT7Y2","39300787","TriveInvest-MT5-Live","Classic","real\IB\Classic-Fixed-SwapFreeMDN-SO40","Enabled","USD","400","Ya"
"a0AOj00000Byvxz","001Oj00000iTbAx","39300820","TriveInvest-MT5-Live","Classic","real\IB\Classic-FixedJKT2-SO100","Enabled","USD","1000","Tidak"
"a0AOj00000BznYX","001Oj00000idgkq","39301127","TriveInvest-MT5-Live","Classic","real\IB\Classic-FixedJKT2-SO100","Enabled","USD","1000","Tidak"
"a0AOj00000C0RAz","001Oj00000iYLFQ","39300961","TriveInvest-MT5-Live","Classic-Gold","real\IB\Classic-Fixed-GoldPromo-SwapFreeJKT2-SO20","Enabled","USD","200","Ya"
"a0AOj00000C0Si9","001Oj00000idk1i","39301123","TriveInvest-MT5-Live","Classic","real\GKB\Classic-Fixed-SO100","Enabled","USD","1000","Tidak"
"a0AOj00000C0gBd","001Oj00000ieOa9","39301147","TriveInvest-MT5-Live","Classic-Gold","real\IB\Classic-Fixed-GoldPromo-SwapFree-JKTSO40","Enabled","USD","400","Ya"
"a0AOj00000C0v2b","001Oj00000iaIOU","39301010","TriveInvest-MT5-Live","Classic","real\IB\Classic-Fixed-SwapFreeJKT2-SO20-NME","Enabled","USD","200","Ya"
"a0AOj00000C10Gn","001Oj00000iafBQ","39301017","TriveInvest-MT5-Live","Classic","real\GKB\Classic-Fixed-SwapFree-SO40","Enabled","USD","400","Ya"
"a0AOj00000C1CZh","001Oj00000ibHTZ","39301028","TriveInvest-MT5-Live","Premium","real\IB\Premium-Zero-Variable-SwapFree","Enabled","USD","100","Ya"
"a0AOj00000C1tWc","001Oj00000idbDB","39301130","TriveInvest-MT5-Live","Classic","real\IB\Classic-Fixed-SwapFreeJKT2-SO100","Enabled","USD","1000","Ya"
"a0AOj00000C1wO1","001Oj00000idoF8","39301131","TriveInvest-MT5-Live","Classic","real\IB\Classic-Fixed-SwapFreeMDN-SO40","Enabled","USD","400","Ya"
"a0AOj00000C2641","001Oj00000ieQIc","39301156","TriveInvest-MT5-Live","Classic","real\IB\Classic-Fixed-SwapFreeJKT2-SO40","Enabled","USD","400","Ya"
"a0AOj00000C2XVd","001Oj00000ij4Xe","39301251","TriveInvest-MT5-Live","Classic","real\IB\Classic-FixedJKT2-SO100","Enabled","USD","1000","Tidak"
"a0AOj00000C3sJV","001Oj00000ikuaX","39301302","TriveInvest-MT5-Live","Classic","real\IB\Premium-Zero-Variable-SwapFreeJKT2-SO40","Enabled","USD","400","Ya"
"a0AOj00000C6Wvy","001Oj00000jBw3b","39302262","TriveInvest-MT5-Live","Classic-Gold","real\GKB\Classic-Fixed-GoldPromo-SwapFree-JKT-SO40","Enabled","USD","400","Ya"
"a0AOj00000C6amf","001Oj00000iryb0","39301636","TriveInvest-MT5-Live","Classic","real\IB\Classic-Fixed-SO40","Enabled","USD","400","Tidak"
"a0AOj00000C707d","001Oj00000itRBB","39301680","TriveInvest-MT5-Live","Classic","real\GKB\Classic-Fixed-SO100","Enabled","USD","1000","Tidak"
"a0AOj00000C785B","001Oj00000iwIDC","39301783","TriveInvest-MT5-Live","Classic","real\IB\Classic-FixedJKT2-SO100","Enabled","USD","1000","Tidak"
"a0AOj00000C7zKn","001Oj00000ixXoD","39301830","TriveInvest-MT5-Live","Classic Gold","real\GKB\Classic-Fixed-GoldPromo-SwapFree-JKT-SO40","Enabled","USD","400","Ya"
"a0AOj00000C845x","001Oj00000ix2in","39301815","TriveInvest-MT5-Live","Classic","real\IB\Classic-Fixed-SwapFreeJKT2-SO100","Enabled","USD","1000","Ya"
"a0AOj00000C84p7","001Oj00000iwdEF","39301802","TriveInvest-MT5-Live","Classic","real\IB\Classic-FixedJKT2","Enabled","USD","100","Tidak"
"a0AOj00000C8LtD","001Oj00000ixqXa","39301845","TriveInvest-MT5-Live","Classic","real\GKB\Classic-Fixed-SwapFree-SO100","Enabled","USD","1000","Ya"
"a0AOj00000C8Qw5","001Oj00000iy3pk","39301868","TriveInvest-MT5-Live","Classic","real\IB\Classic-FixedJKT2-SO100","Enabled","USD","1000","Tidak"
"a0AOj00000C8Tyn","001Oj00000j2CXp","39301976","TriveInvest-MT5-Live","Classic","real\GKB\Classic-Fixed-SwapFree-SO40","Enabled","USD","400","Ya"
"a0AOj00000C8V2v","001Oj00000j1wmQ","39301959","TriveInvest-MT5-Live","Classic","real\IB\Classic-Fixed-SwapFree-SO100","Enabled","USD","1000","Ya"
"a0AOj00000C8j97","001Oj00000izAcD","39301876","TriveInvest-MT5-Live","Classic","real\IB\Classic-Fixed-SwapFreeJKT2-SO40","Enabled","USD","400","Ya"
"a0AOj00000C9Wuc","001Oj00000j1aME","39301947","TriveInvest-MT5-Live","Classic","real\IB\Classic-Fixed-SwapFree-SO40","Enabled","USD","400","Ya"
"a0AOj00000CA6Jl","001Oj00000j3fCo","39302008","TriveInvest-MT5-Live","Classic","real\IB\Classic-Fixed-SO40","Enabled","USD","400","Tidak"
"a0AOj00000CB4pO","001Oj00000j7Icb","39302125","TriveInvest-MT5-Live","Classic","real\IB\Classic-FixedJKT2-SO40","Enabled","USD","400","Tidak"
"a0AOj00000CB6so","001Oj00000j6nnN","39302107","TriveInvest-MT5-Live","Classic","real\IB\Classic-Fixed-SwapFreeJKT2-SO40","Enabled","USD","400","Ya"
"a0AOj00000CBD6I","001Oj00000j73vK","39302116","TriveInvest-MT5-Live","Classic","real\IB\Classic-Fixed-SwapFree-SO40","Enabled","USD","400","Ya"
"a0AOj00000CBLdJ","001Oj00000j6GUp","39302133","TriveInvest-MT5-Live","Classic","real\IB\Classic-Fixed-SwapFreeJKT2-SO40","Enabled","USD","400","Ya"
"a0AOj00000CCd57","001Oj00000jBbIT","39302240","TriveInvest-MT5-Live","Classic","real\IB\Classic-Fixed-SwapFreeJKT2-SO40","Enabled","USD","400","Ya"
"a0AOj00000CEIsb","001Oj00000jKMiS","39302584","TriveInvest-MT5-Live","Classic-Gold","real\GKB\Classic-Fixed-SO40","Enabled","USD","400","Tidak"
"a0AOj00000CEuQ1","001Oj00000jLCKQ","39302616","TriveInvest-MT5-Live","Classic","real\GKB\Classic-Fixed","Enabled","USD","100","Tidak"
"a0AOj00000CFbA2","001Oj00000jKXHJ","39302599","TriveInvest-MT5-Live","Classic","real\IB\Classic-FixedJKT2-SO100","Enabled","USD","1000","Tidak"
"a0AOj00000CFcSf","001Oj00000jKKGr","39302592","TriveInvest-MT5-Live","Classic","real\IB\Classic-Fixed-SwapFreeJKT2-SO100","Enabled","USD","1000","Ya"
